customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,Segment
3142,12,4,4004.87,5,1,2,512,New Customers
3143,20,11,10532.28,4,5,5,455,Loyal Customers
3144,64,3,1975.27,2,1,1,211,Lost Customers
3145,68,7,8500.63,2,4,4,244, At Risk
3146,54,8,11006.29,3,4,5,345,Average Customers
3147,3,6,5237.77,5,3,2,532,New Customers
3148,55,6,6033.4,3,3,3,333,Average Customers
3149,22,3,3636.56,4,1,1,411,Average Customers
3150,87,8,5011.59,2,4,2,242,Lost Customers
3151,13,9,11451.18,5,5,5,555,Champions
3152,11,6,5683.73,5,3,3,533,New Customers
3153,127,5,8533.27,1,2,4,124,Lost Customers
3154,14,7,6780.46,5,4,3,543,New Customers
3155,43,4,2692.7400000000002,3,1,1,311,Average Customers
3156,4,3,3087.91,5,1,1,511,New Customers
3157,10,8,10424.25,5,4,5,545,Potential Loyalists
3158,16,6,7721.6900000000005,4,3,4,434,Average Customers
3159,25,2,3527.29,4,1,1,411,Average Customers
3160,52,5,6779.3099999999995,3,2,3,323,Average Customers
3161,83,1,792.9,2,1,1,211,Lost Customers
3162,110,2,2734.17,1,1,1,111,Lost Customers
3163,14,6,5066.64,5,3,2,532,New Customers
3164,98,5,6151.66,2,2,3,223,Lost Customers
3165,77,8,8775.91,2,4,5,245, At Risk
3166,47,7,9906.01,3,4,5,345,Average Customers
3167,73,4,5079.55,2,1,2,212,Lost Customers
3168,91,5,7910.709999999999,2,2,4,224,Lost Customers
3169,0,7,6806.93,5,4,4,544,Potential Loyalists
3170,44,6,6884.95,3,3,4,334,Average Customers
3171,75,3,3111.56,2,1,1,211,Lost Customers
3172,55,4,3093.31,3,1,1,311,Average Customers
3173,45,6,8425.04,3,3,4,334,Average Customers
3174,24,6,4986.21,4,3,2,432,Average Customers
3175,260,3,3044.7200000000003,1,1,1,111,Lost Customers
3176,24,9,7167.2699999999995,4,5,4,454,Potential Loyalists
3177,68,7,5174.7300000000005,2,4,2,242,Lost Customers
3178,29,5,6357.4800000000005,4,2,3,423,Average Customers
3179,268,1,1148.64,1,1,1,111,Lost Customers
3180,145,2,2298.81,1,1,1,111,Lost Customers
3181,9,6,8160.14,5,3,4,534,New Customers
3182,84,4,1732.02,2,1,1,211,Lost Customers
3183,11,8,6607.77,5,4,3,543,New Customers
3184,68,8,9258.6,2,4,5,245, At Risk
3185,18,7,6809.12,4,4,4,444,Potential Loyalists
3186,19,5,5875.91,4,2,3,423,Average Customers
3187,63,5,5489.099999999999,2,2,3,223,Lost Customers
3188,116,5,3932.31,1,2,2,122,Lost Customers
3189,56,2,200.7,3,1,1,311,Average Customers
3190,92,8,5692.24,2,4,3,243,Lost Customers
3191,7,8,9402.43,5,4,5,545,Potential Loyalists
3192,188,4,4871.5199999999995,1,1,2,112,Lost Customers
3193,10,6,5155.41,5,3,2,532,New Customers
3194,86,3,3691.67,2,1,1,211,Lost Customers
3195,49,9,8409.64,3,5,4,354,Average Customers
3196,50,7,7505.92,3,4,4,344,Average Customers
3197,3,5,5284.57,5,2,2,522,New Customers
3198,101,4,5693.18,1,1,3,113,Lost Customers
3199,13,8,10703.79,5,4,5,545,Potential Loyalists
3200,39,5,4865.6900000000005,3,2,2,322,Average Customers
3201,21,7,7757.7300000000005,4,4,4,444,Potential Loyalists
3202,11,8,9341.0,5,4,5,545,Potential Loyalists
3203,7,3,4714.8099999999995,5,1,2,512,New Customers
3204,34,9,12368.289999999999,3,5,5,355,Loyal Customers
3205,96,6,6054.93,2,3,3,233,Lost Customers
3206,75,7,7842.21,2,4,4,244, At Risk
3207,81,5,3751.87,2,2,1,221,Lost Customers
3208,53,8,9638.46,3,4,5,345,Average Customers
3209,9,4,3112.43,5,1,1,511,New Customers
3210,9,5,3992.06,5,2,2,522,New Customers
3211,35,3,3667.73,3,1,1,311,Average Customers
3212,99,8,13490.52,1,4,5,145, At Risk
3213,68,5,4363.18,2,2,2,222,Lost Customers
3214,68,4,4838.349999999999,2,1,2,212,Lost Customers
3215,66,7,11950.24,2,4,5,245, At Risk
3216,0,4,3366.82,5,1,1,511,New Customers
3217,8,11,10733.56,5,5,5,555,Champions
3218,216,5,4886.1,1,2,2,122,Lost Customers
3219,27,8,7191.65,4,4,4,444,Potential Loyalists
3220,40,8,7616.3,3,4,4,344,Average Customers
3221,111,10,11562.03,1,5,5,155,Loyal Customers
3222,15,2,2179.35,4,1,1,411,Average Customers
3223,14,8,8793.49,5,4,5,545,Potential Loyalists
3224,51,9,8518.72,3,5,4,354,Average Customers
3225,8,7,7505.34,5,4,4,544,Potential Loyalists
3226,20,4,1217.42,4,1,1,411,Average Customers
3227,3,6,6029.25,5,3,3,533,New Customers
3228,40,7,9815.41,3,4,5,345,Average Customers
3230,69,5,5698.38,2,2,3,223,Lost Customers
3231,1,7,7562.51,5,4,4,544,Potential Loyalists
3232,8,13,13451.28,5,5,5,555,Champions
3233,80,3,2477.0699999999997,2,1,1,211,Lost Customers
3234,149,2,2358.0,1,1,1,111,Lost Customers
3235,222,1,1163.89,1,1,1,111,Lost Customers
3237,176,7,8413.77,1,4,4,144, At Risk
3238,29,5,3916.44,4,2,2,422,Average Customers
3239,2,6,4374.75,5,3,2,532,New Customers
3240,38,10,12357.57,3,5,5,355,Loyal Customers
3241,7,7,9518.2,5,4,5,545,Potential Loyalists
3242,49,8,11452.82,3,4,5,345,Average Customers
3243,163,4,4005.26,1,1,2,112,Lost Customers
3244,21,4,3578.91,4,1,1,411,Average Customers
3245,93,6,5577.43,2,3,3,233,Lost Customers
3246,99,5,6186.950000000001,1,2,3,123,Lost Customers
3247,44,8,7108.27,3,4,4,344,Average Customers
3248,58,4,3305.23,3,1,1,311,Average Customers
3249,33,8,12502.35,3,4,5,345,Average Customers
3250,85,6,4950.37,2,3,2,232,Lost Customers
3251,7,11,9947.98,5,5,5,555,Champions
3252,18,7,5910.41,4,4,3,443,Average Customers
3253,5,3,4743.31,5,1,2,512,New Customers
3254,31,7,7980.87,4,4,4,444,Potential Loyalists
3255,2,6,7050.41,5,3,4,534,New Customers
3256,12,10,12399.539999999999,5,5,5,555,Champions
3257,6,3,5121.28,5,1,2,512,New Customers
3258,17,8,11196.13,4,4,5,445,Potential Loyalists
3259,32,2,1027.94,4,1,1,411,Average Customers
3260,124,3,3833.56,1,1,2,112,Lost Customers
3261,38,7,7410.33,3,4,4,344,Average Customers
3262,1,10,9899.64,5,5,5,555,Champions
3263,23,5,4721.62,4,2,2,422,Average Customers
3264,23,9,10978.33,4,5,5,455,Loyal Customers
3265,88,7,3458.83,2,4,1,241,Lost Customers
3266,71,7,6947.21,2,4,4,244, At Risk
3267,88,6,7867.97,2,3,4,234,Lost Customers
3268,132,6,8610.78,1,3,4,134,Lost Customers
3269,35,4,4857.44,3,1,2,312,Average Customers
3270,122,5,7135.8099999999995,1,2,4,124,Lost Customers
3271,90,5,4571.639999999999,2,2,2,222,Lost Customers
3272,295,1,569.56,1,1,1,111,Lost Customers
3273,65,7,10472.26,2,4,5,245, At Risk
3274,30,5,3450.3,4,2,1,421,Average Customers
3275,4,4,2826.83,5,1,1,511,New Customers
3276,80,5,6419.18,2,2,3,223,Lost Customers
3277,37,5,5868.16,3,2,3,323,Average Customers
3278,22,5,5194.07,4,2,2,422,Average Customers
3279,297,1,1071.23,1,1,1,111,Lost Customers
3280,134,8,11763.69,1,4,5,145, At Risk
3281,59,2,2044.08,2,1,1,211,Lost Customers
3282,16,4,4534.85,4,1,2,412,Average Customers
3283,0,7,8875.03,5,4,5,545,Potential Loyalists
3284,278,6,5886.76,1,3,3,133,Lost Customers
3285,19,6,6515.55,4,3,3,433,Average Customers
3286,9,11,11050.25,5,5,5,555,Champions
3287,76,3,3694.7200000000003,2,1,1,211,Lost Customers
3288,32,6,8748.24,4,3,4,434,Average Customers
3289,69,5,7683.389999999999,2,2,4,224,Lost Customers
3290,2,8,9719.34,5,4,5,545,Potential Loyalists
3291,46,4,3946.9500000000003,3,1,2,312,Average Customers
3292,301,1,60.34,1,1,1,111,Lost Customers
3293,0,5,4716.33,5,2,2,522,New Customers
3294,62,4,6769.75,2,1,3,213,Lost Customers
3295,19,8,10279.81,4,4,5,445,Potential Loyalists
3296,64,11,8887.0,2,5,5,255,Loyal Customers
3297,58,6,4162.96,3,3,2,332,Average Customers
3298,4,5,6502.58,5,2,3,523,New Customers
3299,30,5,4560.97,4,2,2,422,Average Customers
3300,15,7,9878.11,4,4,5,445,Potential Loyalists
3301,42,5,4630.47,3,2,2,322,Average Customers
3302,20,5,3954.1099999999997,4,2,2,422,Average Customers
3303,20,5,4834.35,4,2,2,422,Average Customers
3304,78,10,11128.31,2,5,5,255,Loyal Customers
3305,39,2,306.78999999999996,3,1,1,311,Average Customers
3306,40,5,6945.6,3,2,4,324,Average Customers
3307,16,5,6066.91,4,2,3,423,Average Customers
3308,67,3,3436.83,2,1,1,211,Lost Customers
3309,24,5,5485.79,4,2,3,423,Average Customers
3310,51,5,5062.860000000001,3,2,2,322,Average Customers
3311,65,4,3921.49,2,1,2,212,Lost Customers
3312,6,4,3943.69,5,1,2,512,New Customers
3313,54,6,6335.93,3,3,3,333,Average Customers
3314,58,6,6475.13,3,3,3,333,Average Customers
3315,1,7,8032.110000000001,5,4,4,544,Potential Loyalists
3316,20,2,2608.09,4,1,1,411,Average Customers
3317,87,4,3299.45,2,1,1,211,Lost Customers
3318,151,4,5363.35,1,1,3,113,Lost Customers
3319,22,7,7042.889999999999,4,4,4,444,Potential Loyalists
3320,137,10,10109.98,1,5,5,155,Loyal Customers
3321,96,3,2952.52,2,1,1,211,Lost Customers
3322,2,4,4598.49,5,1,2,512,New Customers
3323,115,5,6500.54,1,2,3,123,Lost Customers
3324,31,7,10846.51,4,4,5,445,Potential Loyalists
3325,45,5,5709.18,3,2,3,323,Average Customers
3326,29,13,14078.19,4,5,5,455,Loyal Customers
3327,56,8,6320.06,3,4,3,343,Average Customers
3328,40,4,3511.62,3,1,1,311,Average Customers
3329,18,4,3348.29,4,1,1,411,Average Customers
3330,22,9,8960.72,4,5,5,455,Loyal Customers
3331,36,5,7702.42,3,2,4,324,Average Customers
3332,5,6,6577.57,5,3,3,533,New Customers
3333,191,5,5296.389999999999,1,2,2,122,Lost Customers
3334,73,8,5742.35,2,4,3,243,Lost Customers
3335,3,7,5555.54,5,4,3,543,New Customers
3336,74,6,9153.34,2,3,5,235,Lost Customers
3337,6,8,8265.62,5,4,4,544,Potential Loyalists
3338,4,4,2377.23,5,1,1,511,New Customers
3339,38,6,4271.22,3,3,2,332,Average Customers
3340,113,6,6462.47,1,3,3,133,Lost Customers
3341,49,4,3646.81,3,1,1,311,Average Customers
3342,100,7,6736.7,1,4,3,143,Lost Customers
3343,78,6,6667.84,2,3,3,233,Lost Customers
3344,10,7,6236.96,5,4,3,543,New Customers
3345,31,5,3926.35,4,2,2,422,Average Customers
3346,48,3,2794.14,3,1,1,311,Average Customers
3347,107,5,5387.86,1,2,3,123,Lost Customers
3348,129,3,2749.69,1,1,1,111,Lost Customers
3349,221,5,6639.07,1,2,3,123,Lost Customers
3350,38,6,9352.56,3,3,5,335,Average Customers
3351,39,6,7191.88,3,3,4,334,Average Customers
3352,30,7,5559.64,4,4,3,443,Average Customers
3353,30,7,5270.16,4,4,2,442,Average Customers
3354,182,2,3213.07,1,1,1,111,Lost Customers
3355,0,6,5854.1,5,3,3,533,New Customers
3356,4,5,6281.6900000000005,5,2,3,523,New Customers
3357,35,4,3897.31,3,1,2,312,Average Customers
3358,37,7,7810.9,3,4,4,344,Average Customers
3359,97,5,3839.38,2,2,2,222,Lost Customers
3360,57,8,6162.1900000000005,3,4,3,343,Average Customers
3361,44,6,8548.95,3,3,4,334,Average Customers
3362,86,3,1983.8400000000001,2,1,1,211,Lost Customers
3363,4,6,6443.93,5,3,3,533,New Customers
3364,120,5,5647.75,1,2,3,123,Lost Customers
3365,71,6,5971.06,2,3,3,233,Lost Customers
3366,44,4,4591.95,3,1,2,312,Average Customers
3367,82,6,8647.67,2,3,4,234,Lost Customers
3368,29,5,5971.18,4,2,3,423,Average Customers
3369,76,6,6850.6900000000005,2,3,4,234,Lost Customers
3370,42,7,7469.49,3,4,4,344,Average Customers
3371,41,9,8400.31,3,5,4,354,Average Customers
3372,31,6,7238.88,4,3,4,434,Average Customers
3373,44,5,6773.370000000001,3,2,3,323,Average Customers
3374,1,4,6246.4400000000005,5,1,3,513,New Customers
3375,12,8,8710.18,5,4,4,544,Potential Loyalists
3376,93,5,4239.54,2,2,2,222,Lost Customers
3377,77,7,6701.91,2,4,3,243,Lost Customers
3378,55,4,4651.77,3,1,2,312,Average Customers
3379,20,6,8165.43,4,3,4,434,Average Customers
3380,63,5,6088.51,2,2,3,223,Lost Customers
3381,195,5,7129.37,1,2,4,124,Lost Customers
3382,19,10,10347.49,4,5,5,455,Loyal Customers
3383,29,6,7014.41,4,3,4,434,Average Customers
3384,29,6,7402.02,4,3,4,434,Average Customers
3385,54,4,3317.72,3,1,1,311,Average Customers
3386,7,5,4407.639999999999,5,2,2,522,New Customers
3387,82,8,10309.67,2,4,5,245, At Risk
3388,25,8,9307.45,4,4,5,445,Potential Loyalists
3389,54,6,6107.86,3,3,3,333,Average Customers
3390,18,5,6156.36,4,2,3,423,Average Customers
3391,19,5,3719.61,4,2,1,421,Average Customers
3392,74,1,574.64,2,1,1,211,Lost Customers
3393,2,5,4896.49,5,2,2,522,New Customers
3394,19,5,5926.59,4,2,3,423,Average Customers
3395,9,7,7852.11,5,4,4,544,Potential Loyalists
3396,71,2,586.65,2,1,1,211,Lost Customers
3397,89,2,2179.35,2,1,1,211,Lost Customers
3398,65,5,4872.530000000001,2,2,2,222,Lost Customers
3399,37,5,6052.6900000000005,3,2,3,323,Average Customers
3400,26,4,2797.13,4,1,1,411,Average Customers
3401,66,6,6768.02,2,3,3,233,Lost Customers
3402,12,9,10700.79,5,5,5,555,Champions
3403,133,4,4516.0199999999995,1,1,2,112,Lost Customers
3404,51,5,5162.17,3,2,2,322,Average Customers
3405,52,9,9157.710000000001,3,5,5,355,Loyal Customers
3406,46,10,12169.87,3,5,5,355,Loyal Customers
3407,18,8,8397.3,4,4,4,444,Potential Loyalists
3408,22,5,4452.78,4,2,2,422,Average Customers
3409,73,7,7353.55,2,4,4,244, At Risk
3410,241,3,2965.8900000000003,1,1,1,111,Lost Customers
3411,30,7,11320.22,4,4,5,445,Potential Loyalists
3412,44,4,5786.89,3,1,3,313,Average Customers
3413,25,4,6325.24,4,1,3,413,Average Customers
3414,162,3,4674.02,1,1,2,112,Lost Customers
3415,61,6,8084.960000000001,2,3,4,234,Lost Customers
3416,122,3,2184.42,1,1,1,111,Lost Customers
3417,95,8,8566.05,2,4,4,244, At Risk
3418,90,5,4643.87,2,2,2,222,Lost Customers
3419,5,3,4108.62,5,1,2,512,New Customers
3420,5,11,13885.45,5,5,5,555,Champions
3421,28,10,12000.2,4,5,5,455,Loyal Customers
3422,32,5,5634.98,4,2,3,423,Average Customers
3423,77,4,3061.5,2,1,1,211,Lost Customers
3424,153,2,2940.52,1,1,1,111,Lost Customers
3425,18,6,6287.46,4,3,3,433,Average Customers
3426,45,6,8405.57,3,3,4,334,Average Customers
3427,1,8,12523.17,5,4,5,545,Potential Loyalists
3428,91,1,1274.93,2,1,1,211,Lost Customers
3429,121,4,3323.9500000000003,1,1,1,111,Lost Customers
3430,63,7,5809.24,2,4,3,243,Lost Customers
3431,28,10,12673.97,4,5,5,455,Loyal Customers
3432,106,8,9201.85,1,4,5,145, At Risk
3433,0,10,10471.84,5,5,5,555,Champions
3434,64,5,5720.52,2,2,3,223,Lost Customers
3435,136,5,6384.02,1,2,3,123,Lost Customers
3436,22,7,8090.11,4,4,4,444,Potential Loyalists
3437,102,5,6930.87,1,2,4,124,Lost Customers
3438,174,5,5208.01,1,2,2,122,Lost Customers
3439,74,6,5868.21,2,3,3,233,Lost Customers
3440,32,5,5026.7,4,2,2,422,Average Customers
3441,138,5,4864.98,1,2,2,122,Lost Customers
3442,203,4,4629.6,1,1,2,112,Lost Customers
3443,29,6,6729.01,4,3,3,433,Average Customers
3444,39,2,3281.0299999999997,3,1,1,311,Average Customers
3445,14,6,7992.1900000000005,5,3,4,534,New Customers
3446,4,2,1028.53,5,1,1,511,New Customers
3447,83,11,12339.37,2,5,5,255,Loyal Customers
3448,10,5,5257.04,5,2,2,522,New Customers
3449,149,4,4223.1900000000005,1,1,2,112,Lost Customers
3450,98,6,7360.77,2,3,4,234,Lost Customers
3451,15,9,7139.17,4,5,4,454,Potential Loyalists
3452,2,2,2808.6800000000003,5,1,1,511,New Customers
3453,72,6,6294.04,2,3,3,233,Lost Customers
3454,115,5,5561.38,1,2,3,123,Lost Customers
3455,9,6,4674.13,5,3,2,532,New Customers
3456,63,3,4206.89,2,1,2,212,Lost Customers
3457,97,3,2726.46,2,1,1,211,Lost Customers
3458,108,4,5141.16,1,1,2,112,Lost Customers
3459,66,3,4164.04,2,1,2,212,Lost Customers
3460,55,9,12544.76,3,5,5,355,Loyal Customers
3461,136,7,8401.21,1,4,4,144, At Risk
3462,21,5,5392.75,4,2,3,423,Average Customers
3463,57,4,3021.68,3,1,1,311,Average Customers
3464,17,2,1891.06,4,1,1,411,Average Customers
3465,72,10,10063.64,2,5,5,255,Loyal Customers
3466,68,3,2421.71,2,1,1,211,Lost Customers
3467,5,6,8292.41,5,3,4,534,New Customers
3468,1,7,7428.03,5,4,4,544,Potential Loyalists
3469,36,4,3712.6400000000003,3,1,1,311,Average Customers
3470,2,8,14126.25,5,4,5,545,Potential Loyalists
3471,148,4,4637.4800000000005,1,1,2,112,Lost Customers
3472,5,6,6900.7,5,3,4,534,New Customers
3473,12,4,5487.64,5,1,3,513,New Customers
3474,71,5,4654.08,2,2,2,222,Lost Customers
3475,3,4,3785.92,5,1,1,511,New Customers
3476,50,5,2254.2599999999998,3,2,1,321,Average Customers
3477,64,8,10212.17,2,4,5,245, At Risk
3478,29,6,6445.49,4,3,3,433,Average Customers
3479,31,6,6015.17,4,3,3,433,Average Customers
3480,16,4,4659.76,4,1,2,412,Average Customers
3481,54,7,4988.41,3,4,2,342,Average Customers
3482,27,8,11842.05,4,4,5,445,Potential Loyalists
3483,117,6,8078.03,1,3,4,134,Lost Customers
3484,79,7,10169.77,2,4,5,245, At Risk
3485,25,3,3163.31,4,1,1,411,Average Customers
3486,9,4,4722.08,5,1,2,512,New Customers
3487,10,3,3715.32,5,1,1,511,New Customers
3488,17,2,2167.79,4,1,1,411,Average Customers
3489,108,6,8300.15,1,3,4,134,Lost Customers
3490,166,5,4739.7,1,2,2,122,Lost Customers
3491,189,4,3151.67,1,1,1,111,Lost Customers
3492,80,3,4141.43,2,1,2,212,Lost Customers
3493,93,6,10053.82,2,3,5,235,Lost Customers
3494,4,4,5122.71,5,1,2,512,New Customers
3495,13,7,8626.65,5,4,4,544,Potential Loyalists
3496,256,4,4725.38,1,1,2,112,Lost Customers
3497,52,3,3744.0699999999997,3,1,1,311,Average Customers
3498,127,6,5177.0599999999995,1,3,2,132,Lost Customers
3499,51,7,7673.4800000000005,3,4,4,344,Average Customers
3500,144,6,4922.41,1,3,2,132,Lost Customers
5034,84,3,1519.92,2,1,1,211,Lost Customers
